"WIND","IND","RAIN","IND.1","T.MAX","IND.2","T.MIN","T.MIN.G"
3.75,0,1,0,0.684,0,0.496,-3.5
9.13,4,0,0,0.773,0,0.674,7.1
7.46,0,0,0,0.810,0,0.807,4
2.88,0,0,0,0.792,0,0.874,7.3
3.92,0,0,0,0.810,0,0.711,1.1
4.58,0,0,0,0.788,0,0.719,1.6
1.58,0,0,0,0.840,0,0.707,0.5
1.58,0,0,0,0.896,0,0.726,0.6
3.75,0,0,0,0.725,0,0.819,4.5
7.58,0,0,0,0.758,0,0.711,4
9,0,0,0,0.669,0,0.833,7.2
5.63,0,2.2,0,0.591,0,0.637,1
3.33,0,5,0,0.584,0,0.619,-2
4.42,4,0,0,0.677,0,0.644,1.6
10.46,0,0,0,0.743,0,0.785,7
11.71,0,0,0,0.829,0,0.867,5.7
4.42,0,0,0,0.706,0,0.911,7.2
3.54,0,0,0,0.758,0,0.752,7.3
2.5,0,0,0,0.755,0,0.700,7.1
6.04,0,0,0,0.866,0,0.804,6
4.08,0,0,0,0.717,0,0.852,4.2
1.79,0,0.6,0,0.732,0,0.737,6.8
5.46,0,0,0,0.677,0,0.807,4.4
6.87,0,0,0,0.665,0,0.615,6.1
6.04,0,0,0,0.639,0,0.711,2.7
1.83,0,0,0,0.699,0,0.581,7.6
1.63,0,0,0,0.810,0,0.741,7.2
2.92,0,0,0,0.840,0,0.752,11.1
4.79,0,0,0,0.877,0,0.726,11.6
3.96,0,0,0,0.888,0,0.711,11.3
4.12,0,0,0,0.792,0,0.804,9.8
4.71,0,0,0,0.788,0,0.781,10.5
8.5,0,0.5,0,0.710,0,0.848,12
8.67,0,0.5,0,0.673,0,0.848,8.4
6.67,0,1.8,0,0.796,0,0.874,10.7
9.13,4,0,0,0.788,0,0.915,10.6
5.96,0,1,0,0.755,0,0.785,11.3
6.58,0,0.1,0,0.881,0,0.881,14.5
10.71,0,1,0,0.862,0,0.956,15.7
14.37,0,0.6,0,0.822,0,0.841,11.2
7.58,0,0,0,0.844,0,0.863,11.6
2.79,0,0,0,0.729,0,0.870,13.9
5.21,0,0.9,0,0.758,0,0.815,11.7
8.54,0,0.9,0,0.859,0,0.904,11.7
9.79,0,0,0,0.807,0,0.863,12.3
13.79,0,0,0,0.703,0,0.800,9.8
14.62,0,0.7,0,0.647,0,0.752,8.7
13.75,0,0.8,0,0.654,0,0.700,6.7
9.59,4,0,0,0.729,0,0.778,9.6
9.46,0,0,0,0.877,0,0.874,12.1
4.08,0,0,0,0.799,0,0.793,8.5
5.83,0,0.2,0,0.937,0,0.885,9.6
6.04,0,5,0,0.836,0,0.970,14.9
3.75,0,0.4,0,0.699,0,0.852,13.1
6.04,0,0,0,0.725,0,0.674,4
2.71,0,0,0,0.792,0,0.707,4.5
3.33,0,0,0,0.729,0,0.726,5
4.38,0,0,0,0.959,0,0.819,9.1
3.83,0,0.1,0,0.963,0,0.944,10
7.75,0,3.2,0,0.896,0,0.941,11.3
9.46,4,0,0,0.833,0,0.844,13
4.83,0,0,0,0.836,0,0.885,8.2
5.29,4,0,0,0.688,0,0.800,11.5
0.92,4,0,0,0.755,0,0.885,10
2.75,4,0,0,0.836,0,0.837,11
5.88,4,0,0,0.703,0,0.804,7.7
2.62,0,0.3,0,0.792,0,0.885,10.6
3.25,4,0,0,0.810,0,0.781,6.8
5.75,0,0,0,0.755,0,0.889,11.5
9.54,4,0,0,0.770,0,0.807,9.2
2.79,0,1.2,0,0.762,0,0.667,4
5.33,0,2.1,0,0.725,0,0.889,11.9
8.38,4,0,0,0.870,0,0.822,8
11.5,0,2.4,0,0.792,0,0.867,10.6
8.42,0,0.1,0,0.695,0,0.689,5
9.42,0,0.3,0,0.684,0,0.767,8
6.29,0,0.2,0,0.781,0,0.663,3.3
6.34,4,0,0,0.784,0,0.737,5.6
5,0,0.3,0,0.784,0,0.819,9
2.46,4,0,0,0.918,0,0.815,13.7
3,4,0,0,0.848,0,0.922,10.9
3.17,0,0,0,0.881,0,0.837,8.2
8.29,0,3,0,0.643,0,0.874,11
14,0,0.4,0,0.628,0,0.681,4.5
6.42,0,0,0,0.747,0,0.696,5.9
5.5,0,0,0,0.807,0,0.730,5.6
7.46,0,0,0,0.732,0,0.859,3
6.54,0,0,0,0.699,0,0.644,3.1
9.71,0,0,0,0.651,0,0.567,0.1
7.04,0,0.6,0,0.677,0,0.811,10
5.09,0,1.3,0,0.677,0,0.830,9
4.96,4,0,0,0.651,0,0.781,6.6
10,0,0.8,0,0.669,0,0.819,9.5
11.5,0,3.4,0,0.673,0,0.800,7.9
9.33,0,2.9,0,0.621,0,0.722,5
8.79,0,1.2,0,0.546,0,0.596,0.6
12.87,0,1.3,0,0.580,0,0.633,3.6
9.25,4,0,0,0.517,0,0.500,-1.8
12.92,0,1.2,0,0.532,0,0.519,0
7.75,4,0,0,0.572,0,0.541,0
6.63,4,0,0,0.587,0,0.704,6.6
8.25,0,0.7,0,0.602,0,0.537,-0.5
11.42,4,0,0,0.636,0,0.674,4.2
9.29,0,0,0,0.643,0,0.689,4.6
16.25,0,0.3,0,0.665,0,0.833,8.6
12.25,0,2.7,0,0.625,0,0.700,7.9
15.67,0,2.7,0,0.580,0,0.707,5
12.42,0,0.3,0,0.550,0,0.763,8
14.12,0,3.8,0,0.565,0,0.644,1.2
9.96,0,5,0,0.572,0,0.367,-6
14.42,0,2.3,0,0.647,0,0.811,9.6
8.67,0,3.3,0,0.587,0,0.652,0
11.25,4,0,0,0.613,0,0.681,4.2
13.88,0,1,0,0.558,0,0.567,1.2
18.46,4,0,0,0.569,0,0.752,6.6
13.33,0,0.9,0,0.628,0,0.811,8.2
5.09,4,0,0,0.628,0,0.730,5.5
2.08,0,0,0,0.576,0,0.689,2.9
1.08,0,0.1,0,0.569,0,0.774,7.5
4.58,0,2.2,0,0.606,0,0.659,0.6
8.38,4,0,0,0.439,0,0.644,2.1
6,4,0,0,0.454,0,0.452,2.6
1.46,4,0,0,0.383,0,0.611,2.5
7.96,0,0.3,0,0.435,0,0.415,-1.5
7.08,0,2.3,0,0.572,0,0.630,0
6.96,0,2.3,0,0.465,0,0.456,6.3
5.09,0,0.3,0,0.461,0,0.574,1.9
6.04,4,0,0,0.398,0,0.444,-2.1
4.29,4,0,0,0.498,0,0.500,0.2
14,4,0,0,0.461,0,0.519,-2
16.04,0,0,0,0.494,0,0.737,6.2
16.66,0,0.7,0,0.491,0,0.744,7.2
21.42,0,1.1,0,0.524,0,0.722,6.1
11.75,0,0.6,0,0.595,0,0.741,8.5
8.04,0,0.1,0,0.758,0,0.763,4.1
9.96,0,0,0,0.662,0,0.848,8
3.46,0,0,0,0.639,0,0.641,0.5
2.29,0,0,0,0.584,0,0.548,-1
5.5,0,0,0,0.665,0,0.622,-0.8
9.46,0,0.2,0,0.599,0,0.507,-2.6
11.42,4,0,0,0.621,0,0.796,8.6
12.46,0,0.3,0,0.561,0,0.833,9.6
9.92,4,0,0,0.413,0,0.604,1.4
9.71,0,0.7,0,0.524,0,0.389,-9.5
11.67,4,0,0,0.472,0,0.541,-1.2
6.38,0,1.4,0,0.431,0,0.452,-5
8.58,4,0,0,0.357,0,0.578,-3.6
5.5,4,0,0,0.387,0,0.485,-4.5
8.79,0,0,0,0.398,0,0.537,-3.5
11.67,0,1,0,0.401,0,0.656,1.6
5.66,0,2.7,0,0.353,0,0.485,-2.9
6.96,4,0,0,0.342,0,0.656,4.7
4.96,0,1.8,0,0.494,0,0.604,1.8
18.21,4,0,0,0.305,0,0.526,0.1
14,4,0,0,0.301,0,0.437,-3.4
11.54,0,3.1,0,0.428,0,0.356,-6.5
18.54,0,1.9,0,0.483,0,0.393,-3.2
7.08,4,0,0,0.450,0,0.674,4.2
0.63,4,0,0,0.383,0,0.578,2.2
9.38,0,0.7,0,0.543,0,0.430,-3
9.21,0,0.6,0,0.439,0,0.604,4.3
10.92,0,1.4,0,0.520,0,0.422,-6.6
11.87,4,0,0,0.424,0,0.581,4.5
12,0,2.2,0,0.253,0,0.370,-5.5
18.66,4,0,0,0.409,0,0.411,-3.3
10.83,0,0.5,0,0.301,0,0.493,-2.5
8.38,0,0,0,0.238,0,0.348,-7.9
10.63,0,6,0,0.424,1,0.311,-8
10.46,4,0,0,0.294,0,0.407,-5.3
11.29,0,0.3,0,0.387,0,0.559,2.3
10.46,0,0.2,0,0.398,0,0.607,5.4
6.29,0,0.2,0,0.413,0,0.656,5.6
8.87,0,0.1,0,0.349,0,0.604,5
6.04,4,0,0,0.264,0,0.489,3.5
7.29,4,0,0,0.234,0,0.426,-3.6
5.71,0,0.1,0,0.238,0,0.500,2.2
5.33,0,2,0,0.279,0,0.504,1.2
11.63,0,0.3,0,0.149,0,0.344,-5.5
9.5,4,0,0,0.160,1,0.259,-10
8.42,4,0,0,0.238,1,0.263,-2.3
7.92,4,0,0,0.216,0,0.448,-1.8
9.42,0,1.5,0,0.275,0,0.433,-0.3
12.04,4,0,0,0.178,0,0.444,-3.6
10,0,0.4,0,0.223,1,0.285,-8
6.67,4,0,0,0.275,0,0.378,2.1
9.17,4,0,0,0.338,0,0.500,-2
12.33,4,0,0,0.379,0,0.567,1.6
10.88,4,0,0,0.375,0,0.581,1.2
12.5,0,3.7,0,0.361,0,0.604,2.1
12.21,0,0.1,0,0.383,0,0.370,-4.2
13.96,4,0,0,0.379,0,0.404,5.2
11.38,4,0,0,0.305,0,0.578,2.7
13.17,4,0,0,0.375,0,0.585,4.5
13.04,0,1,0,0.413,0,0.585,6
9.46,4,0,0,0.435,0,0.585,3.6
17.79,0,3.9,0,0.439,0,0.685,6
7.08,0,1.1,0,0.212,0,0.511,2.4
18.96,0,3.1,0,0.506,0,0.470,-2
13.62,0,1,0,0.424,0,0.419,-0.3
15.63,0,0.6,0,0.405,0,0.556,-3.7
14.83,4,0,0,0.413,0,0.659,4.5
14.58,4,0,0,0.424,0,0.678,4.9
7.17,0,3,0,0.387,0,0.552,4
21.29,0,1.2,0,0.446,0,0.422,-1
19.12,4,0,0,0.420,0,0.704,7
16.42,4,0,0,0.420,0,0.667,5
11.46,4,0,0,0.375,0,0.667,4.2
11.92,4,0,0,0.349,0,0.563,1
8.38,0,0,0,0.335,0,0.493,-3.2
8.25,4,0,0,0.372,0,0.593,3
3.42,4,0,0,0.331,0,0.593,4.6
13.83,0,1,0,0.323,0,0.593,5
20.75,0,1,0,0.435,0,0.500,2.1
25.96,4,0,0,0.297,0,0.596,4
20.79,0,0.4,0,0.390,0,0.515,2
21.67,0,0.6,0,0.435,0,0.589,6
14.12,0,0.7,0,0.193,0,0.430,0
13.29,4,0,0,0.160,1,0.319,-4.2
10.21,0,0.5,0,0.126,1,0.285,-5
11.46,0,0.6,0,0.193,1,0.296,-5
9.25,4,0,0,0.286,1,0.285,-6.1
23.13,0,1.7,0,0.286,0,0.515,0.4
23.5,4,0,0,0.197,0,0.481,2.3
18.21,4,0,0,0.141,0,0.363,-1.5
11.58,4,0,0,0.130,0,0.407,0.2
11.21,0,2.3,0,0.130,0,0.433,1.5
10.58,0,0.6,0,0.212,0,0.378,-0.4
13.62,0,0.2,0,0.212,0,0.430,2
12.79,0,2.4,0,0.190,0,0.467,2.4
4.58,4,0,0,0.219,0,0.437,1.6
9.5,4,0,0,0.401,1,0.300,-5.7
11.17,4,0,0,0.472,0,0.522,4.5
16.17,0,0,0,0.517,0,0.467,-1.1
15.16,0,5.1,0,0.286,0,0.407,-1
17.12,0,4.9,0,0.357,0,0.367,-1.2
17.41,0,2.2,0,0.413,0,0.404,2
8.79,4,0,0,0.320,0,0.470,0.2
4.25,0,0.1,0,0.312,0,0.348,-2.2
9.42,4,0,0,0.346,0,0.548,4.1
8.5,0,0,0,0.249,0,0.541,3.4
4.38,0,0,0,0.167,0,0.426,1.5
2.92,0,0,0,0.242,1,0.315,-5
10.08,4,0,0,0.361,0,0.470,2.3
12.25,0,2.2,0,0.331,0,0.478,1
10.17,4,0,0,0.454,0,0.574,5
12.08,4,0,0,0.483,0,0.544,5.2
13.29,4,0,0,0.468,0,0.448,-0.8
14.17,0,0,0,0.528,0,0.541,4
8.46,4,0,0,0.509,0,0.678,6.5
5.75,0,0,0,0.420,0,0.667,8
6.71,4,0,0,0.416,0,0.607,5.5
11.71,0,3.5,0,0.428,0,0.556,2.5
6.5,4,0,0,0.420,0,0.463,-5.5
6.96,4,0,0,0.413,1,0.296,-4.5
10.04,4,0,0,0.364,0,0.467,-1
7.87,0,0,0,0.446,0,0.441,-1
11.54,0,0,0,0.439,0,0.537,0.9
20.79,0,0,0,0.253,0,0.519,4
14.33,0,0,0,0.171,0,0.426,1.3
7.54,4,0,0,0.190,0,0.400,0.2
7.58,0,4.4,0,0.331,1,0.085,-9.6
12.71,4,0,0,0.346,0,0.385,5.5
11.34,0,5.2,0,0.323,0,0.615,6.5
12,0,0.1,0,0.264,0,0.493,3.7
15.37,0,0.7,0,0.320,1,0.315,-3.8
9.59,0,0.3,0,0.357,0,0.496,0.5
10.79,0,3.1,0,0.323,0,0.415,-0.9
8.04,0,0.1,0,0.401,0,0.378,-0.8
11.12,0,3.9,0,0.320,1,0.307,-5.1
14.58,0,1.8,0,0.242,0,0.533,3.2
16.88,0,5,0,0.361,0,0.519,4.5
6.83,0,0.5,0,0.398,0,0.552,5
5.71,0,0.4,0,0.201,0,0.467,2.5
5.96,4,0,0,0.338,1,0.226,-7.4
12.96,0,5,0,0.468,0,0.504,4.1
15.29,0,1.5,0,0.409,0,0.644,7.5
16.58,0,1.7,0,0.375,0,0.433,0.1
20.88,0,0,0,0.465,0,0.567,5.1
18.71,0,2.5,0,0.446,0,0.648,7.2
17,0,0.2,0,0.409,0,0.585,4.6
15.63,4,0,0,0.513,0,0.589,4.8
17,0,0.1,0,0.457,0,0.485,7
6.87,0,0.8,0,0.349,0,0.485,-0.2
10.79,0,0.4,0,0.320,0,0.367,-1.5
12.87,0,0.2,0,0.398,1,0.300,-4.8
12.21,0,0,0,0.450,0,0.463,1.3
16.38,0,0,0,0.543,0,0.552,6.4
14.71,0,0,0,0.457,0,0.674,8.5
10.63,0,0,0,0.416,0,0.633,7.3
7.21,0,0,0,0.491,0,0.348,-4.5
6,0,0,0,0.539,0,0.622,6.5
10.34,0,5.8,0,0.524,0,0.481,-1.9
11.34,0,4.4,0,0.294,0,0.563,5.8
8.29,0,2,0,0.454,0,0.415,-0.9
15,0,1.5,0,0.450,0,0.504,0.5
17.67,0,0,0,0.413,0,0.504,2
8.79,0,0,0,0.506,0,0.511,1.4
6.46,0,0,0,0.584,0,0.496,-0.4
9.42,0,0,0,0.532,0,0.689,8.2
5.63,0,0,0,0.502,0,0.711,9.1
5.88,0,0,0,0.576,0,0.685,7.8
8,0,0,0,0.524,0,0.663,5.9
8.83,0,0,0,0.450,0,0.537,1.8
14.79,0,0,0,0.357,0,0.611,4
9.96,0,0,0,0.375,0,0.537,3
9.87,0,0,0,0.450,0,0.404,-1.6
11.25,0,0,0,0.409,0,0.633,7.1
8.25,0,0,0,0.424,0,0.567,2
9.59,0,0,0,0.375,0,0.574,3.4
7.29,0,0,0,0.357,0,0.504,0.4
3.54,0,0,0,0.487,1,0.315,-3.9
5.54,4,0,0,0.520,0,0.622,6.4
12.38,0,0.7,0,0.543,0,0.563,4
14.96,0,5.4,0,0.483,0,0.578,4.5
7.08,4,0,0,0.498,0,0.585,5
5.54,4,0,0,0.454,0,0.648,6.4
5.66,0,1.6,0,0.554,0,0.663,7
5.33,0,0.6,0,0.606,0,0.548,2.1
7.25,4,0,0,0.587,0,0.578,3.5
4.33,4,0,0,0.617,0,0.681,4.5
14.17,0,2.6,0,0.599,0,0.644,5.8
16.29,0,1.7,0,0.502,0,0.581,5.7
8.96,4,0,0,0.520,0,0.430,-1.8
13.37,0,2.1,0,0.565,0,0.704,9.4
13.25,0,3.3,0,0.480,0,0.689,7.1
16.5,0,1.2,0,0.561,0,0.593,2.4
13.88,0,5.8,0,0.539,0,0.767,10.1
7.04,0,5.9,0,0.524,0,0.589,1
7.08,0,0.8,0,0.476,0,0.485,-1.7
8.38,0,2.1,0,0.480,0,0.593,3.1
9.83,0,1,0,0.572,0,0.519,-1.4
10.54,4,0,0,0.714,0,0.774,10.5
9.5,0,0,0,0.714,0,0.674,3.2
11.08,4,0,0,0.669,0,0.822,9.1
10,0,1,0,0.576,0,0.593,1.5
7.12,4,0,0,0.524,0,0.556,1.5
3.29,4,0,0,0.565,0,0.689,8.6
4.63,0,2,0,0.539,0,0.696,7.1
3.33,0,2.7,0,0.628,0,0.633,4.8
8.29,0,1.1,0,0.703,0,0.704,6.7
6.29,0,1.7,0,0.621,0,0.704,7.6
12.92,0,1.4,0,0.651,0,0.685,6.8
4.29,0,0,0,0.617,0,0.585,3.7
3.04,0,0,0,0.632,0,0.759,9.4
5.75,0,0.3,0,0.688,0,0.796,10.8
6.5,0,0.4,0,0.762,0,0.848,12.6
7.87,0,0,0,0.888,0,0.752,7
5.54,0,0,0,0.848,0,0.800,8.7
7.75,0,0,0,0.885,0,0.774,9.8
10.83,0,3.3,0,0.777,0,0.852,12.8
10.63,0,0.3,0,0.818,0,0.789,9
13.13,4,0,0,0.710,0,0.874,12.4
10.79,0,0,0,0.799,0,0.800,7.6
11.92,0,0,0,0.818,0,0.856,8.7
9.79,0,0,0,0.833,0,0.889,13.5
3.37,0,3.8,0,0.729,0,0.874,11.6
7,0,1,0,0.717,0,0.796,11.5
11.67,0,0.2,0,0.606,0,0.800,11.8
11.08,4,0,0,0.569,0,0.667,7.3
9.96,0,1.9,0,0.669,0,0.644,6.2
7.12,0,0,0,0.747,0,0.819,8.5
8.96,0,0,0,0.822,0,0.881,11.5
10.04,0,0,0,0.822,0,0.878,14.4
10.37,0,0,0,0.903,0,0.978,15.2
7,0,0,0,0.866,0,0.852,10.6
7.41,0,0,0,0.829,0,0.852,10
3.42,0,0,0,0.803,0,0.733,7.1
5.58,0,0,0,0.866,0,0.756,7.7
5.58,0,0,0,0.937,0,0.822,9.6
6.04,0,0,0,1.000,0,0.870,10.2
5.37,0,0,0,0.914,0,0.985,13.9
4.67,0,0.2,0,0.981,0,0.959,13.6
4.88,0,0,0,0.885,0,0.985,15.4
4.08,0,0,0,0.874,0,0.911,13
5.5,0,1.5,0,0.784,0,0.930,14.6
10.34,0,0,0,0.729,0,0.881,14.4
9.13,0,2.2,0,0.743,0,0.800,5.5
9.33,0,0.4,0,0.710,0,0.889,13.5
5.75,0,0.4,0,0.717,0,0.867,11
9.04,0,0.2,0,0.747,0,0.815,9.9
10.08,0,1.4,0,0.766,0,0.852,13
6.54,0,0,0,0.706,0,0.659,4.8
5.79,0,0,0,0.732,0,0.778,7.6
10.25,4,0,0,0.784,0,0.815,7.9
9.96,0,0.1,0,0.729,0,0.911,14.4
8.83,0,3.1,0,0.695,0,0.767,9.5
7.92,0,0,0,0.706,0,0.741,8.7
5.63,0,0,0,0.673,0,0.730,7.5
8.96,0,0,0,0.691,0,0.785,11.3
6.58,4,0,0,0.680,0,0.830,12.7
5.58,0,0,0,0.710,0,0.737,7.5
5.09,0,0,0,0.721,0,0.848,12.1
4.92,0,0,0,0.796,0,0.778,10.6
5.5,0,0,0,0.755,0,0.778,9.4
9.25,0,0.2,0,0.751,0,0.674,6
9.87,0,0,0,0.665,0,0.807,11
7.71,0,0,0,0.625,0,0.581,4
13,0,0,0,0.725,0,0.648,4.5
10.58,0,0,0,0.736,0,0.822,11.1
5.91,0,0,0,0.740,0,0.811,12.1
6.75,0,0,0,0.710,0,0.630,4.1
4.92,0,0.2,0,0.710,0,0.815,9.5
3.46,0,0,0,0.721,0,0.822,12
3.08,0,0,0,0.740,0,0.848,12.6
1.67,0,0,0,0.773,0,0.811,8.4
1.67,0,0,0,0.829,0,0.670,6.2
2.67,0,0,0,0.855,0,0.681,6.5
4.71,0,0.8,0,0.777,0,0.770,8
1.46,0,0.5,0,0.669,0,0.919,14.3
2.42,0,0,0,0.706,0,0.752,6.3
3.79,0,0,0,0.751,0,0.670,5
3.42,0,0,0,0.859,0,0.652,3.3
1.87,0,0,0,0.866,0,0.685,5.5
2,0,0,0,0.885,0,0.719,6
4.38,0,0,0,0.773,0,0.730,6.8
3,0,0,0,0.829,0,0.693,5.8
4.04,0,0,0,0.851,0,0.711,5.8
6.87,0,0,0,0.840,0,0.715,6.5
7.08,0,0,0,0.836,0,0.907,10.9
5.79,0,0,0,0.866,0,0.874,8.5
6.04,0,0,0,0.818,0,0.793,7.6
4.12,0,0,0,0.918,0,0.759,8.2
3.88,0,0,0,0.941,0,0.789,8.1
8.87,0,0,0,0.766,0,0.774,7.5
13.59,0,0,0,0.725,0,0.874,10.5
9.67,0,2,0,0.617,0,0.874,11.8
9.21,0,0,0,0.732,0,0.715,7.1
8.63,0,0,0,0.788,0,0.689,6.1
10.34,0,0,0,0.758,0,0.863,11.9
11.63,0,0,0,0.595,0,0.604,3.2
10.04,0,0,0,0.677,0,0.526,0.2
8.08,0,0,0,0.717,0,0.767,7.1
3.79,0,0,0,0.684,0,0.748,6.6
4.46,0,0,0,0.743,0,0.793,9
4.38,0,0,0,0.747,0,0.759,6.3
13.17,0,0.8,0,0.717,0,0.733,5.5
21.25,0,0.1,0,0.498,0,0.644,5
20.54,4,0,0,0.532,0,0.619,5.4
12.33,0,1.1,0,0.528,0,0.581,3
6.71,0,1.2,0,0.520,0,0.581,2.6
12.17,0,2.7,0,0.543,0,0.630,4
6.58,4,0,0,0.487,0,0.670,6.8
3.08,0,0,0,0.554,0,0.463,-2
4.42,0,0,0,0.565,0,0.396,-3.2
5.66,0,0,0,0.595,0,0.548,0.6
9.75,0,0.9,0,0.628,0,0.826,10
1.63,4,0,0,0.628,0,0.737,5.9
6.96,0,0.3,0,0.602,0,0.822,10.4
5.25,0,0.4,0,0.613,0,0.841,9.2
5.04,0,4.9,0,0.576,0,0.844,11.5
8.96,0,2,0,0.613,0,0.722,6.3
5.41,0,2.8,0,0.543,0,0.519,-1.8
11.54,0,2.5,0,0.691,0,0.533,-1.4
19.21,0,1.1,0,0.580,0,0.730,7.5
7.71,0,0.1,0,0.558,0,0.733,5.1
3.04,0,0,0,0.632,0,0.622,0.5
1.63,0,0,0,0.580,0,0.500,-2.5
8.33,0,0.1,0,0.461,0,0.600,4.5
14.83,4,0,0,0.461,0,0.611,4.5
13.5,0,4.8,0,0.502,0,0.519,5.5
1.54,0,0.2,0,0.532,0,0.541,-2.7
2.42,0,1.2,0,0.465,0,0.485,-3.1
6.96,0,1.6,0,0.487,0,0.485,-3
9.17,0,1,0,0.520,0,0.570,-1.6
1.92,0,1.1,0,0.416,0,0.344,-7
0.92,0,0.4,0,0.431,0,0.537,-1.5
2.58,0,0.6,0,0.428,0,0.437,-2.3
6.71,0,4.6,0,0.383,0,0.578,4
4.46,0,0.5,0,0.383,0,0.641,5.1
4.21,0,1.3,0,0.420,0,0.611,3.5
10,0,2.2,0,0.394,0,0.611,2.2
11.79,0,0.1,0,0.335,0,0.478,-1.2
7.54,0,0.1,0,0.394,0,0.367,-8
5.96,0,1,0,0.442,0,0.459,-4.7
9.62,4,0,0,0.394,0,0.559,0.5
5.17,4,0,0,0.468,0,0.585,-1
8.08,4,0,0,0.424,0,0.504,-4.6
5.33,0,0.1,0,0.428,0,0.407,-6.6
5.75,4,0,0,0.335,0,0.430,-4
8.38,0,0.1,0,0.357,1,0.278,-9.1
4.96,0,0.2,0,0.372,1,0.330,-8.4
8.83,0,0.1,0,0.100,1,0.278,-6
6.58,0,0.3,0,0.368,1,0.085,-7
8.29,0,4.5,0,0.461,0,0.422,-2.5
8.63,4,0,0,0.375,0,0.496,-0.8
7.5,0,0.1,0,0.442,0,0.685,6
2.17,0,0,0,0.387,0,0.667,6.8
3.71,0,0,0,0.331,0,0.622,4.4
8.46,0,0,0,0.338,0,0.567,3.5
7.83,0,0.5,0,0.309,0,0.504,-0.1
8.54,4,0,0,0.316,0,0.452,-3.7
11.21,4,0,0,0.357,0,0.544,0.5
13.04,0,5,0,0.431,0,0.604,4.5
16.75,4,0,0,0.480,0,0.667,5.3
15.5,0,5,0,0.413,0,0.422,-4.5
21.84,0,5,0,0.320,0,0.500,3.6
13.21,0,0,0,0.234,0,0.378,-3
8.29,4,0,0,0.160,1,0.293,-7.7
10.88,0,2,0,0.178,0,0.367,-4.5
10,0,0.2,0,0.112,1,0.296,-5.5
5.75,4,0,0,0.086,1,0.326,-6.1
11,0,0,0,0.059,0,0.333,-3.1
11.83,0,4.4,0,0.309,1,0.263,-8.9
16.75,0,4.8,0,0.227,1,0.256,-1
15.46,0,1.9,0,0.338,0,0.419,-0.1
10.75,4,0,0,0.264,0,0.430,-2.1
7.25,0,0.4,0,0.160,1,0.296,-7.9
9,4,0,0,0.086,1,0.196,-10.3
2.71,0,0,0,0.178,1,0.307,-6
1.21,0,3.9,0,0.283,1,0.293,-7.5
5.33,0,0.5,0,0.290,0,0.356,-2.4
5.66,0,5.1,0,0.301,0,0.515,2.9
6.63,0,1.3,0,0.197,0,0.481,0.9
5.63,0,0,0,0.227,0,0.389,-4
9.92,4,0,0,0.238,0,0.467,-2
6.21,0,0.1,0,0.182,0,0.433,0
6.5,0,0.7,0,0.167,0,0.385,-1.2
9.71,0,4.4,0,0.342,1,0.296,-7
6.63,0,0.9,0,0.342,0,0.367,4.3
8.25,0,0.7,0,0.275,0,0.541,-1
5.96,0,0.1,0,0.253,0,0.437,-1.3
6.5,4,0,0,0.119,0,0.337,-5
11.67,0,1.8,0,0.167,0,0.374,-3.5
7.58,0,0.1,0,0.156,1,0.267,-7.6
12.33,0,0.6,0,0.227,1,0.270,-8.2
9.67,0,0.1,0,0.219,0,0.448,-1.4
7.92,0,4.2,0,0.197,1,0.326,-6.5
10.75,0,0.1,0,0.193,1,0.330,-3.5
9.46,4,0,0,0.078,1,0.252,-7.4
7.87,0,4.5,0,0.301,1,0.170,-11.1
15.41,0,2.1,0,0.420,1,0.196,2
11.5,0,0.1,0,0.420,0,0.622,4.2
8.04,4,0,0,0.242,1,0.300,-8.3
11.38,0,0.4,0,0.249,0,0.467,-2
12.71,0,1.2,0,0.227,0,0.463,0.2
10.75,0,1.8,0,0.156,1,0.311,-6
7.62,4,0,0,0.074,1,0.226,-8.5
4.96,0,0.4,0,0.078,1,0.226,-7.6
22.08,4,0,0,0.119,0,0.337,-2
11.75,4,0,0,0.119,0,0.385,-2.5
7.17,0,0.2,0,0.145,1,0.285,-8
9.21,0,1.7,0,0.193,1,0.141,-11.5
14.83,0,1.1,0,0.245,0,0.463,-0.7
7.17,0,0.2,0,0.320,1,0.256,-8.1
14.79,4,0,0,0.375,0,0.574,3.1
4.63,0,0.8,0,0.338,0,0.459,-4.5
2.04,0,0.1,0,0.409,0,0.448,-3
10.34,0,3,0,0.390,0,0.370,-4
10.88,0,5.2,0,0.398,0,0.467,-2.6
4.96,0,0.7,0,0.342,0,0.500,-0.5
12.17,0,2.4,0,0.275,0,0.363,-6.5
8.58,0,0.6,0,0.186,0,0.496,0.9
2.54,4,0,0,0.167,1,0.237,-9.5
12.79,0,4,0,0.219,1,0.174,-11.5
4.75,0,0,0,0.100,0,0.367,-2.2
6.17,0,0.2,0,0.320,1,0.230,-10
18.29,0,0.4,0,0.320,0,0.459,0.9
10.5,0,2.2,0,0.368,0,0.444,-2.5
10.08,0,3.2,0,0.357,0,0.519,-1.5
7.58,0,4.9,0,0.413,0,0.463,-2
16.66,0,5,0,0.331,0,0.530,2.2
7.96,0,0.8,0,0.342,0,0.522,-0.1
9.13,0,0.7,0,0.372,0,0.537,1.5
5.25,0,0.5,0,0.283,0,0.522,0.5
5.46,0,3.8,0,0.375,0,0.385,-5.3
8.21,0,1.9,0,0.234,0,0.507,1.7
11.5,0,5.6,0,0.253,1,0.281,-6.6
